date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:22	60307/60307	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:24%20GMT	https://www.efiletax.in/blog/category/efiletax/page/90/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/90/blog.html	(from https://www.efiletax.in/blog/category/efiletax/page/90/)
15:17:23	74913/74913	---MCZ	200	added ('OK')	text/html	etag:%22162014-1749203245;gz%22	https://www.efiletax.in/blog/page/93/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/93/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:23	73004/73004	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:25%20GMT	https://www.efiletax.in/blog/page/92/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/92/index-2.html	(from https://www.efiletax.in/blog/page/92/)
15:17:24	73003/73003	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:25%20GMT	https://www.efiletax.in/blog/page/92/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/92/blog.html	(from https://www.efiletax.in/blog/page/92/)
15:17:25	71225/71225	---M-Z	200	added ('OK')	text/html	etag:%22162015-1749203246;gz%22	https://www.efiletax.in/blog/good-news-for-taxpayers-claim-section-87a-tax-rebate-for-fy-2023-24-with-revised-itr-filing/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/good-news-for-taxpayers-claim-section-87a-tax-rebate-for-fy-2023-24-with-revised-itr-filing/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:25	69993/69993	---M-Z	200	added ('OK')	text/html	etag:%22162016-1749203246;gz%22	https://www.efiletax.in/blog/gst-rules-for-vouchers-simplified-cbic-clarification/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-rules-for-vouchers-simplified-cbic-clarification/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:26	69477/69477	---M-Z	200	added ('OK')	text/html	etag:%22162018-1749203247;gz%22	https://www.efiletax.in/blog/gst-collections-witness-7-3-growth-in-december-2024/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-collections-witness-7-3-growth-in-december-2024/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:26	69370/69370	---MCZ	200	added ('OK')	text/html	etag:%22161663-1749202966;gz%22	https://www.efiletax.in/blog/mca-extends-form-csr-2-filing-deadline-to-march-31-2025/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/mca-extends-form-csr-2-filing-deadline-to-march-31-2025/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:27	14643/14643	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%22162020-1749203248;gz%22	https://www.efiletax.in/blog/gst-cess-shortfall-how-the-centre-plans-to-bridge-the-%e2%82%b91-37-lakh-crore-gap/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-cess-shortfall-how-the-centre-plans-to-bridge-the-%e2%82%b91-37-lakh-crore-gap/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:27	69709/69709	---MCZ	200	added ('OK')	text/html	etag:%22162017-1749203246;gz%22	https://www.efiletax.in/blog/rs-2000-notes-withdrawal-98-returned-rs-6691-cr-left/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/rs-2000-notes-withdrawal-98-returned-rs-6691-cr-left/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:27	68616/68616	---MCZ	200	added ('OK')	text/html	etag:%22162019-1749203247;gz%22	https://www.efiletax.in/blog/rationalising-gst-rates-for-a-healthier-india/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/rationalising-gst-rates-for-a-healthier-india/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:27	71042/71042	---M-Z	200	added ('OK')	text/html	etag:%22162021-1749203249;gz%22	https://www.efiletax.in/blog/gst-network-disruption-navigating-the-challenges-of-system-downtime/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-network-disruption-navigating-the-challenges-of-system-downtime/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:27	69330/69330	---M-Z	200	added ('OK')	text/html	etag:%22162022-1749203249;gz%22	https://www.efiletax.in/blog/ordering-popcorn-online-with-movie-tickets-gst-rates-explained/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/ordering-popcorn-online-with-movie-tickets-gst-rates-explained/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:28	144269/144269	---M--	200	added ('OK')	image/png	etag:%222338d-6778e21d-196322703b54f85d;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/129.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/129.png	(from https://www.efiletax.in/blog/cheque-clearance-in-2-hours-npcis-continuous-clearing-guidelines/)
15:17:28	14590/14590	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:%22162023-1749203249;gz%22	https://www.efiletax.in/blog/gst-collection-december-2024-%e2%82%b91-77-lakh-crores/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-collection-december-2024-%e2%82%b91-77-lakh-crores/index.html	(from https://www.efiletax.in/blog/page/92/)
15:17:28	19821/19821	---M--	200	added ('OK')	image/png	etag:%224d6d-6778dd3b-1d83295f91801471;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/128.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/128.png	(from https://www.efiletax.in/blog/telanganas-non-tax-revenue-declines-key-insights-and-policy-reforms/)
15:17:28	37119/37119	---M--	200	added ('OK')	image/png	etag:%2290ff-6778d013-c6246dd599f1edfc;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/127.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/127.png	(from https://www.efiletax.in/blog/scn-uploaded-under-view-additional-notices-not-proper-service-rules-delhi-high-court/)
15:17:29	50678/50678	---M--	200	added ('OK')	image/png	etag:%22c5f6-6778c758-1e96faea3a16f8af;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/126.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/126.png	(from https://www.efiletax.in/blog/xrp-price-predictions-for-2025-could-it-hit-100-or-beyond/)
15:17:29	143000/143000	---M--	200	added ('OK')	image/png	etag:%2222e98-6778bdd8-d302a0b3f080040;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/125.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/125.png	(from https://www.efiletax.in/blog/diversifying-assets-rbis-strategy-has-a-heart-of-gold/)
15:17:29	15760/15760	---M--	200	added ('OK')	image/png	etag:%223d90-6778b9e5-a6c99c7f0615aaae;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/124.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/124.png	(from https://www.efiletax.in/blog/ensuring-stability-in-gst-compensation-cess-fund/)
15:17:30	144962/144962	---M--	200	added ('OK')	image/png	etag:%2223642-67778e67-fbe16f7d79af7fd9;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/123.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/123.png	(from https://www.efiletax.in/blog/gst-compensation-cess-fund-ensuring-stability-for-states/)
15:17:31	20504/20504	---M--	200	added ('OK')	image/png	etag:%225018-6777899f-c60c6f1b2cb9db05;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/122.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/122.png	(from https://www.efiletax.in/blog/gst-compensation-cess-fund-what-you-need-to-know-in-2025/)
15:17:31	37103/37103	---M--	200	added ('OK')	image/png	etag:%2290ef-67777ce7-a0649f24c97181ac;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/121.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/121.png	(from https://www.efiletax.in/blog/say-no-to-cash-transactions-a-taxpayers-guide/)
15:17:32	49968/49968	---M--	200	added ('OK')	image/png	etag:%22c330-677775a6-1c07e2cb5ffdb909;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/120.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/120.png	(from https://www.efiletax.in/blog/importance-of-digital-signatures-in-gst-orders/)
15:17:32	60307/60307	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:34%20GMT	https://www.efiletax.in/blog/category/efiletax/page/91/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/91/index-2.html	(from https://www.efiletax.in/blog/category/efiletax/page/91/)
15:17:33	74623/74623	---MCZ	200	added ('OK')	text/html	etag:%22162024-1749203254;gz%22	https://www.efiletax.in/blog/category/efiletax/page/92/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/92/index.html	(from https://www.efiletax.in/blog/category/efiletax/page/91/)
15:17:33	60307/60307	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:34%20GMT	https://www.efiletax.in/blog/category/efiletax/page/91/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/91/blog.html	(from https://www.efiletax.in/blog/category/efiletax/page/91/)
15:17:33	73004/73004	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:35%20GMT	https://www.efiletax.in/blog/page/93/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/93/index-2.html	(from https://www.efiletax.in/blog/page/93/)
15:17:34	74906/74906	---M-Z	200	added ('OK')	text/html	etag:%22162025-1749203255;gz%22	https://www.efiletax.in/blog/page/94/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/94/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:34	73003/73003	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:36%20GMT	https://www.efiletax.in/blog/page/93/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/93/blog.html	(from https://www.efiletax.in/blog/page/93/)
15:17:35	70722/70722	---M-Z	200	added ('OK')	text/html	etag:%22162026-1749203256;gz%22	https://www.efiletax.in/blog/no-penalty-on-goods-with-valid-tax-invoice-e-way-bill-despite-suspended-registration/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/no-penalty-on-goods-with-valid-tax-invoice-e-way-bill-despite-suspended-registration/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:36	70220/70220	---M-Z	200	added ('OK')	text/html	etag:%22162028-1749203257;gz%22	https://www.efiletax.in/blog/crypto-etfs-see-major-outflows-amid-price-decline/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/crypto-etfs-see-major-outflows-amid-price-decline/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:36	70646/70646	---MCZ	200	added ('OK')	text/html	etag:%22162027-1749203256;gz%22	https://www.efiletax.in/blog/income-tax-alert-revised-itr-filing-due-date-extended-to-15th-january-2025/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/income-tax-alert-revised-itr-filing-due-date-extended-to-15th-january-2025/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:36	69901/69901	---M-Z	200	added ('OK')	text/html	etag:%22162031-1749203258;gz%22	https://www.efiletax.in/blog/nifty-50-volatility-insights-for-traders-and-analysts/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/nifty-50-volatility-insights-for-traders-and-analysts/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:36	68791/68791	---MCZ	200	added ('OK')	text/html	etag:%22162029-1749203257;gz%22	https://www.efiletax.in/blog/unimech-aerospace-ipo-listing-a-blockbuster-debut/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/unimech-aerospace-ipo-listing-a-blockbuster-debut/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:37	69710/69710	---MCZ	200	added ('OK')	text/html	etag:%22162030-1749203257;gz%22	https://www.efiletax.in/blog/why-keeping-gst-simple-is-challenging/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/why-keeping-gst-simple-is-challenging/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:37	14784/14784	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%22162032-1749203258;gz%22	https://www.efiletax.in/blog/tcs-appeals-against-%e2%82%b91-37-crore-cgst-penalty/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/tcs-appeals-against-%e2%82%b91-37-crore-cgst-penalty/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:37	146176/146176	---M--	200	added ('OK')	image/png	etag:%2223b00-67776f6c-f03b9e14e63a007;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/119.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/119.png	(from https://www.efiletax.in/blog/good-news-for-taxpayers-claim-section-87a-tax-rebate-for-fy-2023-24-with-revised-itr-filing/)
15:17:38	14650/14650	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%22162035-1749203259;gz%22	https://www.efiletax.in/blog/senores-pharma-ipo-listing-gains-investor-insights-%f0%9f%92%b9/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/senores-pharma-ipo-listing-gains-investor-insights-%f0%9f%92%b9/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:38	14151/14151	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%22162036-1749203259;gz%22	https://www.efiletax.in/blog/missed-the-date-new-itr-deadline-for-ay-2024-25-revealed-%e2%8f%b0/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/missed-the-date-new-itr-deadline-for-ay-2024-25-revealed-%e2%8f%b0/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:38	69709/69709	---MCZ	200	added ('OK')	text/html	etag:%22162033-1749203258;gz%22	https://www.efiletax.in/blog/gstn-advisory-accurate-receipt-number-entry-for-leased-wagons-in-ewb-system/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gstn-advisory-accurate-receipt-number-entry-for-leased-wagons-in-ewb-system/index.html	(from https://www.efiletax.in/blog/page/93/)
15:17:38	16790/16790	---M--	200	added ('OK')	image/png	etag:%224196-677769e1-31ccbdd275ebbf3e;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/118.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/118.png	(from https://www.efiletax.in/blog/gst-rules-for-vouchers-simplified-cbic-clarification/)
15:17:39	147680/147680	---M--	200	added ('OK')	image/png	etag:%22240e0-67763eca-4a0572740f2a40f5;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/116.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/116.png	(from https://www.efiletax.in/blog/mca-extends-form-csr-2-filing-deadline-to-march-31-2025/)
15:17:39	20535/20535	---M--	200	added ('OK')	image/png	etag:%225037-67763a5b-81c78827da04af8e;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/115-1.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/115-1.png	(from https://www.efiletax.in/blog/rs-2000-notes-withdrawal-98-returned-rs-6691-cr-left/)
15:17:40	38198/38198	---M--	200	added ('OK')	image/png	etag:%229536-67763501-46de24f1c0a5d2b6;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/114.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/114.png	(from https://www.efiletax.in/blog/rationalising-gst-rates-for-a-healthier-india/)
15:17:40	52407/52407	---M--	200	added ('OK')	image/png	etag:%22ccb7-6776295c-4a0f4968c5bcd748;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/01/113.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/01/113.png	(from https://www.efiletax.in/blog/gst-collections-witness-7-3-growth-in-december-2024/)
15:17:40	16007/16007	---M--	200	added ('OK')	image/png	etag:%223e87-67743457-75e8c32c9a92e7cf;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2024/12/3-7.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2024/12/3-7.png	(from https://www.efiletax.in/blog/gst-network-disruption-navigating-the-challenges-of-system-downtime/)
15:17:41	16221/16221	---M--	200	added ('OK')	image/png	etag:%223f5d-67739e97-8941a33fc2dfbd35;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2024/12/108.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2024/12/108.png	(from https://www.efiletax.in/blog/ordering-popcorn-online-with-movie-tickets-gst-rates-explained/)
15:17:41	60307/60307	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:43%20GMT	https://www.efiletax.in/blog/category/efiletax/page/92/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/92/index-2.html	(from https://www.efiletax.in/blog/category/efiletax/page/92/)
15:17:42	74646/74646	---M-Z	200	added ('OK')	text/html	etag:%22162037-1749203263;gz%22	https://www.efiletax.in/blog/category/efiletax/page/93/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/93/index.html	(from https://www.efiletax.in/blog/category/efiletax/page/92/)
15:17:42	60307/60307	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:44%20GMT	https://www.efiletax.in/blog/category/efiletax/page/92/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/92/blog.html	(from https://www.efiletax.in/blog/category/efiletax/page/92/)
15:17:43	73004/73004	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:44%20GMT	https://www.efiletax.in/blog/page/94/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/94/index-2.html	(from https://www.efiletax.in/blog/page/94/)
15:17:43	75199/75199	---M-Z	200	added ('OK')	text/html	etag:%22162038-1749203265;gz%22	https://www.efiletax.in/blog/page/95/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/95/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:44	73003/73003	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:45%20GMT	https://www.efiletax.in/blog/page/94/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/94/blog.html	(from https://www.efiletax.in/blog/page/94/)
15:17:44	69220/69220	---M-Z	200	added ('OK')	text/html	etag:%22162039-1749203266;gz%22	https://www.efiletax.in/blog/revocation-of-gst-cancellation-lessons-from-delhi-hc-ruling/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/revocation-of-gst-cancellation-lessons-from-delhi-hc-ruling/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:45	70123/70123	---M-Z	200	added ('OK')	text/html	etag:%22162040-1749203266;gz%22	https://www.efiletax.in/blog/department-of-commerce-2024-year-end-review-major-achievements-and-milestones/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/department-of-commerce-2024-year-end-review-major-achievements-and-milestones/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:45	69738/69738	---MCZ	200	added ('OK')	text/html	etag:%22161601-1749202926;gz%22	https://www.efiletax.in/blog/gst-retrospective-amendment-why-the-proposed-change-could-hurt-taxpayers/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-retrospective-amendment-why-the-proposed-change-could-hurt-taxpayers/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:46	69510/69510	---MCZ	200	added ('OK')	text/html	etag:%22162041-1749203266;gz%22	https://www.efiletax.in/blog/gst-implications-on-guarantees-key-updates-for-2024/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-implications-on-guarantees-key-updates-for-2024/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:46	69788/69788	---MCZ	200	added ('OK')	text/html	etag:%22162042-1749203266;gz%22	https://www.efiletax.in/blog/indian-ipos-debut-with-strong-gains-key-highlights/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/indian-ipos-debut-with-strong-gains-key-highlights/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:46	68736/68736	---M-Z	200	added ('OK')	text/html	etag:%22162044-1749203267;gz%22	https://www.efiletax.in/blog/nifty-50-opens-above-23800-whats-next-for-traders/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/nifty-50-opens-above-23800-whats-next-for-traders/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:47	68304/68304	---MCZ	200	added ('OK')	text/html	etag:%22162043-1749203267;gz%22	https://www.efiletax.in/blog/gst-hike-minimal-impact-on-used-car-market/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-hike-minimal-impact-on-used-car-market/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:47	148258/148258	---M--	200	added ('OK')	image/png	etag:%2224322-677398a0-26bab8ebbd833ab8;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2024/12/107.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2024/12/107.png	(from https://www.efiletax.in/blog/income-tax-alert-revised-itr-filing-due-date-extended-to-15th-january-2025/)
15:17:47	69785/69785	---M-Z	200	added ('OK')	text/html	etag:%22162047-1749203269;gz%22	https://www.efiletax.in/blog/indias-economic-ascendancy-projected-3rd-largest-by-2028/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/indias-economic-ascendancy-projected-3rd-largest-by-2028/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:48	43430/43430	---M--	200	added ('OK')	image/png	etag:%22a9a6-677395d2-237bf2959fc5d6f6;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2024/12/106.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2024/12/106.png	(from https://www.efiletax.in/blog/no-penalty-on-goods-with-valid-tax-invoice-e-way-bill-despite-suspended-registration/)
15:17:48	69492/69492	---MCZ	200	added ('OK')	text/html	etag:%22162045-1749203268;gz%22	https://www.efiletax.in/blog/gst-on-used-cars-simplified-rules-examples-exemptions/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-on-used-cars-simplified-rules-examples-exemptions/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:48	49774/49774	---M--	200	added ('OK')	image/png	etag:%22c26e-67738d13-115f036082fb6cd9;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2024/12/105.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2024/12/105.png	(from https://www.efiletax.in/blog/crypto-etfs-see-major-outflows-amid-price-decline/)
15:17:49	68915/68915	---MCZ	200	added ('OK')	text/html	etag:%22162046-1749203269;gz%22	https://www.efiletax.in/blog/gst-rate-rationalisation-challenges-and-opportunities/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-rate-rationalisation-challenges-and-opportunities/index.html	(from https://www.efiletax.in/blog/page/94/)
15:17:49	147731/147731	---M--	200	added ('OK')	image/png	etag:%2224113-67737d54-ed239e36e81b910d;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2024/12/104.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2024/12/104.png	(from https://www.efiletax.in/blog/unimech-aerospace-ipo-listing-a-blockbuster-debut/)
15:17:49	18638/18638	---M--	200	added ('OK')	image/png	etag:%2248ce-6773773c-fd91f63eb132fdbd;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2024/12/103.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2024/12/103.png	(from https://www.efiletax.in/blog/why-keeping-gst-simple-is-challenging/)
15:17:50	16858/16858	---M--	200	added ('OK')	image/png	etag:%2241da-67724e03-bf19fb77537fafbb;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2024/12/12-1.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2024/12/12-1.png	(from https://www.efiletax.in/blog/nifty-50-volatility-insights-for-traders-and-analysts/)
15:17:50	37789/37789	---M--	200	added ('OK')	image/png	etag:%22939d-67724632-c6315c50e0ba0192;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2024/12/11-1.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2024/12/11-1.png	(from https://www.efiletax.in/blog/gstn-advisory-accurate-receipt-number-entry-for-leased-wagons-in-ewb-system/)
15:17:51	60307/60307	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:47:52%20GMT	https://www.efiletax.in/blog/category/efiletax/page/93/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/93/index-2.html	(from https://www.efiletax.in/blog/category/efiletax/page/93/)
